lunch_id,flight_number,flight_name,flight_success,date_utc,lunchpad_id,lunchpad_name,lunchpad_longitudes,lunchpad_latitude,payloads_Mass,Orbit,core_id,core_serial,core_block,core_flight_cunt,core_landing_attempt,core_landing_success,core_landing_type,core_is_legs,core_is_reused,core_reuse_count,core_status,landpad_id,landpad_name,landpad_longitudes,landpad_latitude
5eb87d18ffd86e000604b365,60,TESS,TRUE,19/04/2018,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,350,HEO,5e9e28a5f35918863d3b2655,B1045,4,1,TRUE,TRUE,ASDS,TRUE,FALSE,1,expended,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
5eb87d19ffd86e000604b366,61,Bangabandhu-1,TRUE,12/05/2018,5e9e4502f509094188566f88,KSC LC 39A,-80.6039558,28.6080585,3750,GTO,5e9e28a5f359182b023b2656,B1046,5,1,TRUE,TRUE,ASDS,TRUE,FALSE,3,expended,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
5eb87d1affd86e000604b367,62,Iridium NEXT Mission 6,TRUE,23/05/2018,5e9e4502f509092b78566f87,VAFB SLC 4E,-120.610829,34.632093,5460,PO,5e9e28a4f35918345e3b2652,B1043,4,2,FALSE,,,FALSE,TRUE,1,expended,,,,
5eb87d1bffd86e000604b368,63,SES-12,TRUE,4/06/2018,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,5383.85,GTO,5e9e28a4f3591845123b264f,B1040,4,2,FALSE,,,FALSE,TRUE,1,expended,,,,
5eb87d1cffd86e000604b369,64,CRS-15,TRUE,29/06/2018,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,2410,ISS,5e9e28a5f35918863d3b2655,B1045,4,2,FALSE,,,FALSE,TRUE,1,expended,,,,
5eb87d1effd86e000604b36a,65,Telstar 19V,TRUE,22/07/2018,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,7076,GTO,5e9e28a5f359181eed3b2657,B1047,5,1,TRUE,TRUE,ASDS,TRUE,FALSE,2,expended,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
5eb87d1fffd86e000604b36b,66,Iridium NEXT Mission 7,TRUE,25/07/2018,5e9e4502f509092b78566f87,VAFB SLC 4E,-120.610829,34.632093,9600,PO,5e9e28a5f3591809c03b2658,B1048,5,1,TRUE,TRUE,ASDS,TRUE,FALSE,4,lost,5e9e3033383ecbb9e534e7cc,JRTI,-80.6188,28.4104
5eb87d20ffd86e000604b36c,67,Merah Putih,TRUE,7/08/2018,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,5800,GTO,5e9e28a5f359182b023b2656,B1046,5,2,TRUE,TRUE,ASDS,TRUE,TRUE,3,expended,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
5eb87d22ffd86e000604b36d,68,Telstar 18V,TRUE,10/09/2018,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,7060,GTO,5e9e28a5f3591833b13b2659,B1049,5,1,TRUE,TRUE,ASDS,TRUE,FALSE,9,expended,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
5eb87d23ffd86e000604b36e,69,SAOCOM 1A,TRUE,8/10/2018,5e9e4502f509092b78566f87,VAFB SLC 4E,-120.610829,34.632093,2800,SSO,5e9e28a5f3591809c03b2658,B1048,5,2,TRUE,TRUE,RTLS,TRUE,TRUE,4,lost,5e9e3032383ecb554034e7c9,LZ-4,-120.615167,34.632989
5eb87d24ffd86e000604b36f,70,Es’hail 2,TRUE,16/11/2018,5e9e4502f509094188566f88,KSC LC 39A,-80.6039558,28.6080585,3000,GTO,5e9e28a5f359181eed3b2657,B1047,5,2,TRUE,TRUE,ASDS,TRUE,TRUE,2,expended,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
5eb87d25ffd86e000604b370,71,SSO-A,TRUE,4/12/2018,5e9e4502f509092b78566f87,VAFB SLC 4E,-120.610829,34.632093,4000,SSO,5e9e28a5f359182b023b2656,B1046,5,3,TRUE,TRUE,ASDS,TRUE,TRUE,3,expended,5e9e3033383ecbb9e534e7cc,JRTI,-80.6188,28.4104
5eb87d26ffd86e000604b371,72,CRS-16,TRUE,6/12/2018,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,2573,ISS,5e9e28a6f359185c603b265a,B1050,5,1,TRUE,FALSE,RTLS,TRUE,FALSE,0,inactive,5e9e3032383ecb267a34e7c7,LZ-1,-80.544444,28.485833
5eb87d27ffd86e000604b372,73,GPS III SV01,TRUE,23/12/2018,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,4400,MEO,5e9e28a6f35918513b3b265b,B1054,5,1,FALSE,,,FALSE,FALSE,0,expended,,,,
5eb87d28ffd86e000604b373,74,Iridium NEXT Mission 8,TRUE,12/01/2019,5e9e4502f509092b78566f87,VAFB SLC 4E,-120.610829,34.632093,9600,PO,5e9e28a5f3591833b13b2659,B1049,5,2,TRUE,TRUE,ASDS,TRUE,TRUE,9,expended,5e9e3033383ecbb9e534e7cc,JRTI,-80.6188,28.4104
5eb87d2affd86e000604b374,75,Nusantara Satu (PSN-6) / S5 / Beresheet,TRUE,22/02/2019,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,5645,GTO,5e9e28a5f3591809c03b2658,B1048,5,3,TRUE,TRUE,ASDS,TRUE,TRUE,4,lost,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
5eb87d2bffd86e000604b375,76,CCtCap Demo Mission 1,TRUE,2/03/2019,5e9e4502f509094188566f88,KSC LC 39A,-80.6039558,28.6080585,12259,ISS,5e9e28a6f35918c0803b265c,B1051,5,1,TRUE,TRUE,ASDS,TRUE,FALSE,12,expended,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
5eb87d2effd86e000604b377,78,CRS-17,TRUE,4/05/2019,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,2482,ISS,5e9e28a7f3591809313b2660,B1056,5,1,TRUE,TRUE,ASDS,TRUE,FALSE,3,lost,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
5eb87d30ffd86e000604b378,79,Starlink v0.9,TRUE,24/05/2019,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,13200,VLEO,5e9e28a5f3591833b13b2659,B1049,5,3,TRUE,TRUE,ASDS,TRUE,TRUE,9,expended,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
5eb87d31ffd86e000604b379,80,RADARSAT Constellation,TRUE,13/06/2019,5e9e4502f509092b78566f87,VAFB SLC 4E,-120.610829,34.632093,1425,SSO,5e9e28a6f35918c0803b265c,B1051,5,2,TRUE,TRUE,RTLS,TRUE,TRUE,12,expended,5e9e3032383ecb554034e7c9,LZ-4,-120.615167,34.632989
5eb87d36ffd86e000604b37b,82,CRS-18,TRUE,26/07/2019,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,2227.7,ISS,5e9e28a7f3591809313b2660,B1056,5,2,TRUE,TRUE,RTLS,TRUE,TRUE,3,lost,5e9e3032383ecb267a34e7c7,LZ-1,-80.544444,28.485833
5eb87d37ffd86e000604b37c,83,Amos-17,TRUE,7/08/2019,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,6500,GTO,5e9e28a5f359181eed3b2657,B1047,5,3,FALSE,,,FALSE,TRUE,2,expended,,,,
5eb87d39ffd86e000604b37d,84,Starlink-1,TRUE,12/11/2019,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,15600,VLEO,5e9e28a5f3591809c03b2658,B1048,5,4,TRUE,TRUE,ASDS,TRUE,TRUE,4,lost,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
5eb87d39ffd86e000604b37e,85,CRS-19,TRUE,6/12/2019,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,5000,ISS,5e9e28a7f359187afd3b2662,B1059,5,1,TRUE,TRUE,ASDS,TRUE,FALSE,5,lost,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
5eb87d3bffd86e000604b37f,86,JCSat 18 / Kacific 1,TRUE,17/12/2019,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,6800,GTO,5e9e28a7f3591809313b2660,B1056,5,3,TRUE,TRUE,ASDS,TRUE,TRUE,3,lost,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
5eb87d3cffd86e000604b380,87,Starlink-2,TRUE,7/01/2020,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,15600,VLEO,5e9e28a5f3591833b13b2659,B1049,5,4,TRUE,TRUE,ASDS,TRUE,TRUE,9,expended,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
5eb87d3dffd86e000604b381,88,Crew Dragon In Flight Abort Test,TRUE,20/01/2020,5e9e4502f509094188566f88,KSC LC 39A,-80.6039558,28.6080585,6350,SO,5e9e28a5f359182b023b2656,B1046,5,4,FALSE,,,FALSE,TRUE,3,expended,,,,
5eb87d3fffd86e000604b382,89,Starlink-3,TRUE,30/01/2020,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,15600,VLEO,5e9e28a6f35918c0803b265c,B1051,5,3,TRUE,TRUE,ASDS,TRUE,TRUE,12,expended,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
5eb87d41ffd86e000604b383,90,Starlink-4,TRUE,18/02/2020,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,15600,VLEO,5e9e28a7f3591809313b2660,B1056,5,4,TRUE,FALSE,ASDS,TRUE,TRUE,3,lost,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
5eb87d42ffd86e000604b384,91,CRS-20,TRUE,7/03/2020,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,1977,ISS,5e9e28a7f359187afd3b2662,B1059,5,2,TRUE,TRUE,RTLS,TRUE,TRUE,5,lost,5e9e3032383ecb267a34e7c7,LZ-1,-80.544444,28.485833
5eb87d43ffd86e000604b385,92,Starlink-5,TRUE,18/03/2020,5e9e4502f509094188566f88,KSC LC 39A,-80.6039558,28.6080585,15600,VLEO,5e9e28a5f3591809c03b2658,B1048,5,5,TRUE,FALSE,ASDS,TRUE,TRUE,4,lost,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
5eb87d44ffd86e000604b386,93,Starlink-6,TRUE,23/04/2020,5e9e4502f509094188566f88,KSC LC 39A,-80.6039558,28.6080585,15600,VLEO,5e9e28a6f35918c0803b265c,B1051,5,4,TRUE,TRUE,ASDS,TRUE,TRUE,12,expended,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
5eb87d46ffd86e000604b388,94,CCtCap Demo Mission 2,TRUE,31/05/2020,5e9e4502f509094188566f88,KSC LC 39A,-80.6039558,28.6080585,9525,ISS,5e9e28a7f3591817f23b2663,B1058,5,1,TRUE,TRUE,ASDS,TRUE,FALSE,13,active,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
5eb87d45ffd86e000604b387,95,Starlink-7,TRUE,4/06/2020,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,15600,VLEO,5e9e28a5f3591833b13b2659,B1049,5,5,TRUE,TRUE,ASDS,TRUE,TRUE,9,expended,5e9e3033383ecbb9e534e7cc,JRTI,-80.6188,28.4104
5eb87d46ffd86e000604b389,96,Starlink-8 & SkySat 16-18,TRUE,13/06/2020,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,15600,VLEO,5e9e28a7f359187afd3b2662,B1059,5,3,TRUE,TRUE,ASDS,TRUE,TRUE,5,lost,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
5eb87d4affd86e000604b38b,97,GPS III SV03 (Columbus),TRUE,1/07/2020,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,3880,MEO,5ef670f10059c33cee4a826c,B1060,5,1,TRUE,TRUE,ASDS,TRUE,FALSE,12,active,5e9e3033383ecbb9e534e7cc,JRTI,-80.6188,28.4104
5eb87d50ffd86e000604b394,98,ANASIS-II,TRUE,21/07/2020,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,5500,GEO,5e9e28a7f3591817f23b2663,B1058,5,2,TRUE,TRUE,ASDS,TRUE,TRUE,13,active,5e9e3033383ecbb9e534e7cc,JRTI,-80.6188,28.4104
5ed9819a1f30554030d45c29,99,Starlink-9 (v1.0) & BlackSky Global 5-6,TRUE,7/08/2020,5e9e4502f509094188566f88,KSC LC 39A,-80.6039558,28.6080585,15712,VLEO,5e9e28a6f35918c0803b265c,B1051,5,5,TRUE,TRUE,ASDS,TRUE,TRUE,12,expended,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
5ed981d91f30554030d45c2a,100,Starlink-10 (v1.0) & SkySat 19-21,TRUE,19/08/2020,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,15600,VLEO,5e9e28a5f3591833b13b2659,B1049,5,6,TRUE,TRUE,ASDS,TRUE,TRUE,9,expended,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
5eb87d47ffd86e000604b38a,101,"SAOCOM 1B, GNOMES-1, Tyvak-0172",TRUE,31/08/2020,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,1600,SSO,5e9e28a7f359187afd3b2662,B1059,5,4,TRUE,TRUE,RTLS,TRUE,TRUE,5,lost,5e9e3032383ecb267a34e7c7,LZ-1,-80.544444,28.485833
5ef6a1e90059c33cee4a828a,102,Starlink-11 (v1.0),TRUE,3/09/2020,5e9e4502f509094188566f88,KSC LC 39A,-80.6039558,28.6080585,15600,VLEO,5ef670f10059c33cee4a826c,B1060,5,2,TRUE,TRUE,ASDS,TRUE,TRUE,12,active,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
5ef6a2090059c33cee4a828b,103,Starlink-12 (v1.0),TRUE,6/10/2020,5e9e4502f509094188566f88,KSC LC 39A,-80.6039558,28.6080585,15600,VLEO,5e9e28a7f3591817f23b2663,B1058,5,3,TRUE,TRUE,ASDS,TRUE,TRUE,13,active,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
5ef6a2bf0059c33cee4a828c,104,Starlink-13 (v1.0),TRUE,18/10/2020,5e9e4502f509094188566f88,KSC LC 39A,-80.6039558,28.6080585,15600,VLEO,5e9e28a6f35918c0803b265c,B1051,5,6,TRUE,TRUE,ASDS,TRUE,TRUE,12,expended,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
5ef6a2e70059c33cee4a8293,105,Starlink-14 (v1.0),TRUE,25/10/2020,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,15600,VLEO,5ef670f10059c33cee4a826c,B1060,5,3,TRUE,TRUE,ASDS,TRUE,TRUE,12,active,5e9e3033383ecbb9e534e7cc,JRTI,-80.6188,28.4104
5eb87d4cffd86e000604b38d,106,GPS III SV04 (Sacagawea),TRUE,6/11/2020,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,3681,MEO,5f57c5440622a633027900a0,B1062,5,1,TRUE,TRUE,ASDS,TRUE,FALSE,8,active,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
5eb87d4dffd86e000604b38e,107,Crew-1,TRUE,16/11/2020,5e9e4502f509094188566f88,KSC LC 39A,-80.6039558,28.6080585,6950,ISS,5f57c53d0622a6330279009f,B1061,5,1,TRUE,TRUE,ASDS,TRUE,FALSE,9,active,5e9e3033383ecbb9e534e7cc,JRTI,-80.6188,28.4104
5ed983aa1f30554030d45c31,108,Sentinel-6 Michael Freilich,TRUE,22/11/2020,5e9e4502f509092b78566f87,VAFB SLC 4E,-120.610829,34.632093,1440,PO,5f57c54a0622a633027900a1,B1063,5,1,TRUE,TRUE,RTLS,TRUE,FALSE,6,active,5e9e3032383ecb554034e7c9,LZ-4,-120.615167,34.632989
5fb95b3f3a88ae63c954603c,109,Starlink-15 (v1.0),TRUE,25/11/2020,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,15600,VLEO,5e9e28a5f3591833b13b2659,B1049,5,7,TRUE,TRUE,ASDS,TRUE,TRUE,9,expended,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
5eb87d4effd86e000604b391,110,CRS-21,TRUE,7/12/2020,5e9e4502f509094188566f88,KSC LC 39A,-80.6039558,28.6080585,2972,ISS,5e9e28a7f3591817f23b2663,B1058,5,4,TRUE,TRUE,ASDS,TRUE,TRUE,13,active,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
5eb87d4bffd86e000604b38c,111,SXM-7,TRUE,14/12/2020,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,7000,GTO,5e9e28a6f35918c0803b265c,B1051,5,7,TRUE,TRUE,ASDS,TRUE,TRUE,12,expended,5e9e3033383ecbb9e534e7cc,JRTI,-80.6188,28.4104
5f8399fb818d8b59f5740d43,112,NROL-108,TRUE,20/12/2020,5e9e4502f509094188566f88,KSC LC 39A,-80.6039558,28.6080585,8000,LEO,5e9e28a7f359187afd3b2662,B1059,5,5,TRUE,TRUE,RTLS,TRUE,TRUE,5,lost,5e9e3032383ecb267a34e7c7,LZ-1,-80.544444,28.485833
5eb87d4fffd86e000604b393,113,Turksat 5A,TRUE,8/01/2021,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,3500,GTO,5ef670f10059c33cee4a826c,B1060,5,4,TRUE,TRUE,ASDS,TRUE,TRUE,12,active,5e9e3033383ecbb9e534e7cc,JRTI,-80.6188,28.4104
5fbfecce54ceb10a5664c80a,114,Starlink-16 (v1.0),TRUE,20/01/2021,5e9e4502f509094188566f88,KSC LC 39A,-80.6039558,28.6080585,15600,VLEO,5e9e28a6f35918c0803b265c,B1051,5,8,TRUE,TRUE,ASDS,TRUE,TRUE,12,expended,5e9e3033383ecbb9e534e7cc,JRTI,-80.6188,28.4104
5fd386aa7faea57d297c86c1,115,Transporter-1,TRUE,25/01/2021,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,9407.5,SSO,5e9e28a7f3591817f23b2663,B1058,5,5,TRUE,TRUE,ASDS,TRUE,TRUE,13,active,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
5ff6554f9257f579ee3a6c5f,116,Starlink-18 (v1.0),TRUE,4/02/2021,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,15600,VLEO,5ef670f10059c33cee4a826c,B1060,5,5,TRUE,TRUE,ASDS,TRUE,TRUE,12,active,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
600f9a5e8f798e2a4d5f979c,117,Starlink-19 (v1.0),TRUE,16/02/2021,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,15600,VLEO,5e9e28a7f359187afd3b2662,B1059,5,6,TRUE,FALSE,ASDS,TRUE,TRUE,5,lost,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
5fbfecfe54ceb10a5664c80b,118,Starlink-17 (v1.0),TRUE,4/03/2021,5e9e4502f509094188566f88,KSC LC 39A,-80.6039558,28.6080585,15600,VLEO,5e9e28a5f3591833b13b2659,B1049,5,8,TRUE,TRUE,ASDS,TRUE,TRUE,9,expended,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
600f9a718f798e2a4d5f979d,119,Starlink-20 (v1.0),TRUE,11/03/2021,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,15600,VLEO,5e9e28a7f3591817f23b2663,B1058,5,6,TRUE,TRUE,ASDS,TRUE,TRUE,13,active,5e9e3033383ecbb9e534e7cc,JRTI,-80.6188,28.4104
600f9a8d8f798e2a4d5f979e,120,Starlink-21 (v1.0),TRUE,14/03/2021,5e9e4502f509094188566f88,KSC LC 39A,-80.6039558,28.6080585,15600,VLEO,5e9e28a6f35918c0803b265c,B1051,5,9,TRUE,TRUE,ASDS,TRUE,TRUE,12,expended,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
60428aafc041c16716f73cd7,121,Starlink-22 (v1.0),TRUE,24/03/2021,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,15600,VLEO,5ef670f10059c33cee4a826c,B1060,5,6,TRUE,TRUE,ASDS,TRUE,TRUE,12,active,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
60428ac4c041c16716f73cd8,122,Starlink-23 (v1.0),TRUE,8/04/2021,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,15600,VLEO,5e9e28a7f3591817f23b2663,B1058,5,7,TRUE,TRUE,ASDS,TRUE,TRUE,13,active,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
5fe3af58b3467846b324215f,123,Crew-2,TRUE,23/04/2021,5e9e4502f509094188566f88,KSC LC 39A,-80.6039558,28.6080585,6950,ISS,5f57c53d0622a6330279009f,B1061,5,2,TRUE,TRUE,ASDS,TRUE,TRUE,9,active,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
605b4b6aaa5433645e37d03f,124,Starlink-24 (v1.0),TRUE,29/04/2021,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,15600,VLEO,5ef670f10059c33cee4a826c,B1060,5,7,TRUE,TRUE,ASDS,TRUE,TRUE,12,active,5e9e3033383ecbb9e534e7cc,JRTI,-80.6188,28.4104
605b4b7daa5433645e37d040,125,Starlink-25 (v1.0),TRUE,5/05/2021,5e9e4502f509094188566f88,KSC LC 39A,-80.6039558,28.6080585,15600,VLEO,5e9e28a5f3591833b13b2659,B1049,5,9,TRUE,TRUE,ASDS,TRUE,TRUE,9,expended,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
6079bd1c9a06446e8c61bf76,126,Starlink-27 (v1.0),TRUE,9/05/2021,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,15600,VLEO,5e9e28a6f35918c0803b265c,B1051,5,10,TRUE,TRUE,ASDS,TRUE,TRUE,12,expended,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
605b4b95aa5433645e37d041,127,Starlink-26 (v1.0) + Capella-6 + Tyvak-0130,TRUE,16/05/2021,5e9e4502f509094188566f88,KSC LC 39A,-80.6039558,28.6080585,15600,VLEO,5e9e28a7f3591817f23b2663,B1058,5,8,TRUE,TRUE,ASDS,TRUE,TRUE,13,active,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
6079bd399a06446e8c61bf77,128,Starlink-28 (v1.0),TRUE,27/05/2021,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,15600,VLEO,5f57c54a0622a633027900a1,B1063,5,2,TRUE,TRUE,ASDS,TRUE,TRUE,6,active,5e9e3033383ecbb9e534e7cc,JRTI,-80.6188,28.4104
5fe3af84b3467846b3242161,129,CRS-22 & IROSA,TRUE,4/06/2021,5e9e4502f509094188566f88,KSC LC 39A,-80.6039558,28.6080585,3328,ISS,60b800111f83cc1e59f16438,B1067,5,1,TRUE,TRUE,ASDS,TRUE,FALSE,5,active,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
5fe3af6db3467846b3242160,130,SXM-8,TRUE,6/06/2021,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,7000,GTO,5f57c53d0622a6330279009f,B1061,5,3,TRUE,TRUE,ASDS,TRUE,TRUE,9,active,5e9e3033383ecbb9e534e7cc,JRTI,-80.6188,28.4104
5eb87d4effd86e000604b390,131,GPS III SV05,TRUE,18/06/2021,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,3681,MEO,5f57c5440622a633027900a0,B1062,5,2,TRUE,TRUE,ASDS,TRUE,TRUE,8,active,5e9e3033383ecbb9e534e7cc,JRTI,-80.6188,28.4104
600f9b6d8f798e2a4d5f979f,132,Transporter-2,TRUE,1/07/2021,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,9407.5,SSO,5ef670f10059c33cee4a826c,B1060,5,8,TRUE,TRUE,RTLS,TRUE,TRUE,12,active,5e9e3032383ecb267a34e7c7,LZ-1,-80.544444,28.485833
5fe3b11eb3467846b324216c,133,CRS-23,TRUE,29/08/2021,5e9e4502f509094188566f88,KSC LC 39A,-80.6039558,28.6080585,2207,ISS,5f57c53d0622a6330279009f,B1061,5,4,TRUE,TRUE,ASDS,TRUE,TRUE,9,active,5e9e3033383ecb075134e7cd,ASOG,-118.262015,33.7291858
60e3bf0d73359e1e20335c37,134,Starlink 2-1 (v1.5),TRUE,14/09/2021,5e9e4502f509092b78566f87,VAFB SLC 4E,-120.610829,34.632093,15600,PO,5e9e28a5f3591833b13b2659,B1049,5,10,TRUE,TRUE,ASDS,TRUE,TRUE,9,expended,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
607a37565a906a44023e0866,135,Inspiration4,TRUE,16/09/2021,5e9e4502f509094188566f88,KSC LC 39A,-80.6039558,28.6080585,12519,LEO,5f57c5440622a633027900a0,B1062,5,3,TRUE,TRUE,ASDS,TRUE,TRUE,8,active,5e9e3033383ecbb9e534e7cc,JRTI,-80.6188,28.4104
5fe3b15eb3467846b324216d,136,Crew-3,TRUE,11/11/2021,5e9e4502f509094188566f88,KSC LC 39A,-80.6039558,28.6080585,12519,ISS,60b800111f83cc1e59f16438,B1067,5,2,TRUE,TRUE,ASDS,TRUE,TRUE,5,active,5e9e3033383ecb075134e7cd,ASOG,-118.262015,33.7291858
618faad2563d69573ed8ca9d,137,Starlink 4-1 (v1.5),TRUE,13/11/2021,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,13260,LEO,5e9e28a7f3591817f23b2663,B1058,5,9,TRUE,TRUE,ASDS,TRUE,TRUE,13,active,5e9e3033383ecbb9e534e7cc,JRTI,-80.6188,28.4104
5fe3b107b3467846b324216b,138,DART,TRUE,24/11/2021,5e9e4502f509092b78566f87,VAFB SLC 4E,-120.610829,34.632093,670,TLI,5f57c54a0622a633027900a1,B1063,5,2,TRUE,TRUE,ASDS,TRUE,TRUE,6,active,5e9e3032383ecb6bb234e7ca,OCISLY,-118.262015,33.7291858
6161c94c6db1a92bfba85349,139,Starlink 4-3 (v1.5),TRUE,2/12/2021,5e9e4501f509094ba4566f84,CCSFS SLC 40,-80.577366,28.5618571,13260,PO,5ef670f10059c33cee4a826c,B1060,5,9,TRUE,TRUE,ASDS,TRUE,TRUE,12,active,5e9e3033383ecb075134e7cd,ASOG,-118.262015,33.7291858
6161c88d6db1a92bfba85348,140,IXPE,TRUE,9/12/2021,5e9e4502f509094188566f88,KSC LC 39A,-80.6039558,28.6080585,330,LEO,5f57c53d0622a6330279009f,B1061,5,5,TRUE,TRUE,ASDS,TRUE,TRUE,9,active,5e9e3033383ecbb9e534e7cc,JRTI,-80.6188,28.4104
